pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,2,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,3,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,4,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,5,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,6,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,7,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,8,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,9,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
pseudoprofile_FTC_ID025,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,*repetitive_negative_rumination_cycles,10,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,1,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',1000.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,2,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',900.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,3,'[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions',800.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,4,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy',800.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,5,'[PSYCHO] > Interpersonal_and_Attachment_Therapies > Interpersonal_Therapy_Family',780.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,6,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Relationship_Safety_and_Protection',760.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,7,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy',700.0
pseudoprofile_FTC_ID025,post_per_criterion,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,*promotion_overlook_coping,8,'[SOCIAL] > Family_Parenting_and_Household_Systems > Caregiving_and_Respite_Solutions',700.0
