pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,2,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,3,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,4,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,5,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,6,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,7,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,8,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,9,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
pseudoprofile_FTC_ID001,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *self_referential_ruminative_content,*self_referential_ruminative_content,10,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,2,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',880.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,3,'[BIO] > Sleep_and_Circadian > Sleep_Environment',860.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,4,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,5,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',760.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,6,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',750.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *subjective_nonrestorative_sleep,*subjective_nonrestorative_sleep,7,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',740.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,2,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',900.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,3,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,4,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',750.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,5,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',720.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,6,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',700.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,7,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',700.0
pseudoprofile_FTC_ID001,post_per_criterion,sleep-wake disorders / insomnia disorders / short-term (acute) insomnia disorder / *daytime_fatigue,*daytime_fatigue,8,'[BIO] > Pharmacology_and_Biomedical_Treatments > Medication_Safety_and_Personalization_Tools',650.0
