pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',880.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,2,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',860.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,3,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',850.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,4,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',820.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,5,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,6,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',800.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,7,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',790.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,8,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',790.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,9,'[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation',780.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,10,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',780.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,2,'[BIO] > Sleep_and_Circadian > Sleep_Environment',880.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,3,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',860.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,4,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,5,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,6,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,7,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',760.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,8,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',750.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,9,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes',740.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,10,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',720.0
pseudoprofile_FTC_ID021,post_per_criterion,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,*impaired_daytime_functioning,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
