pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,2,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',850.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,3,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,4,'[BIO] > Sleep_and_Circadian > Sleep_Environment',820.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,5,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Cognitive_Remediation_and_Rehabilitation',780.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,6,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,7,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',760.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,8,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',730.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,9,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',730.0
pseudoprofile_FTC_ID030,post_per_criterion,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / course / chronic course / *outburst_frequency_per_month",*outburst_frequency_per_month,10,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification',720.0
