pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,2,'[BIO] > Sleep_and_Circadian > Sleep_Environment',880.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,3,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',860.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,4,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,5,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,6,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,7,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',760.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,8,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',750.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,9,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes',740.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,10,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',720.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,2,'[BIO] > Sleep_and_Circadian > Sleep_Environment',880.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,3,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',860.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,4,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,5,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,6,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,7,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',760.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,8,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',750.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,9,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes',740.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,10,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',720.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,1,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',860.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,2,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',800.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,3,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',750.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,4,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',700.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,5,'[BIO] > Sleep_and_Circadian > Sleep_Environment',650.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,6,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',600.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,7,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',500.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,8,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',500.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,9,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',420.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced parasomnias / medication-associated nightmare disorder / *autonomic_arousal_during_nightmares,*autonomic_arousal_during_nightmares,10,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',400.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,2,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',880.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,3,'[BIO] > Sleep_and_Circadian > Sleep_Environment',860.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,4,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',830.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,5,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',820.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,6,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',820.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,7,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,8,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,9,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',770.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,10,'[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules',760.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,1,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',900.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,2,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',880.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,3,'[BIO] > Sleep_and_Circadian > Sleep_Environment',850.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,4,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',720.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,5,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',700.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,6,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',680.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,7,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',650.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,8,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',500.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,9,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',360.0
pseudoprofile_FTC_ID041,post_per_criterion,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,10,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',320.0
