pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,2,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,3,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,4,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,5,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,6,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,7,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,8,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,9,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,10,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,1,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',900.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,2,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,3,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',850.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,4,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',840.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,5,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',820.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,6,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy',800.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,7,'[BIO] > Movement_and_Bodywork > Digital_and_Remote_Therapy_Formats',700.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,8,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',680.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,9,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',670.0
pseudoprofile_FTC_ID014,post_per_criterion,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,10,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',650.0
pseudoprofile_FTC_ID014,post_per_criterion,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / technological or industrial disaster / *intrusive_reexperiencing_episodes,*intrusive_reexperiencing_episodes,1,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing',980.0
pseudoprofile_FTC_ID014,post_per_criterion,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / technological or industrial disaster / *intrusive_reexperiencing_episodes,*intrusive_reexperiencing_episodes,2,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing',970.0
