pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,2,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,3,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,4,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,5,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,6,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',780.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,7,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',700.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,8,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',600.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,9,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',520.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / course or remission / episodic course / *decreased_sleep_need_present,*decreased_sleep_need_present,10,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',500.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / required episode types / hypomanic episode / *increased_spending_sprees,*increased_spending_sprees,1,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',820.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / required episode types / hypomanic episode / *increased_spending_sprees,*increased_spending_sprees,2,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / required episode types / hypomanic episode / *increased_spending_sprees,*increased_spending_sprees,3,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',760.0
pseudoprofile_FTC_ID010,post_per_criterion,bipolar and related disorders / bipolar ii disorder / required episode types / hypomanic episode / *increased_spending_sprees,*increased_spending_sprees,4,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',700.0
