pseudoprofile_id,part,criterion_path,criterion_leaf,rank,predictor_path,relevance_score
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,1,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',950.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,2,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',900.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,3,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',880.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,4,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills',880.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,5,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',860.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,6,'[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions',830.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,7,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Romantic_Relationship_Skills_and_Support',820.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,8,'[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions',820.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,9,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Relational_Therapeutic_Services',800.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,10,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Compassion_Focused_Interventions',800.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,1,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',900.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,2,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',780.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,3,'[SOCIAL] > Digital_Social_Environment > Digital_Life_Assessment_and_Guardrails',700.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,4,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Access_Barrier_Reduction_Solutions',650.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,5,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',600.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,6,'[BIO] > Movement_and_Bodywork > Digital_and_Remote_Therapy_Formats',520.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,1,'[PSYCHO] > Skills_Libraries > Stress_Management_and_Relaxation',895.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,2,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',860.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,3,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills',820.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,4,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',800.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,5,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',770.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,6,'[PSYCHO] > Brief_and_Motivational_Approaches > Coaching_and_Behavior_Change_Support',760.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,7,'[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach',740.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,8,'[SOCIAL] > Work_Education_and_Role_Functioning > Education_and_Training_Context_Solutions',720.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,9,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Contextual_and_Practical_Supports',720.0
pseudoprofile_FTC_ID042,post_per_criterion,SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,10,'[SOCIAL] > Socioeconomic_and_Material_Resource_Solutions > Financial_and_Benefits_Support',700.0
